Cancer Type,Pathway,F-statistic,p-value,Higher in
Nerve Sheath Tumor,Cell-Cell Communication R-HSA-1500931,26.16968830030694,0.03615265766810822,Other Types
Nerve Sheath Tumor,Cell Junction Organization R-HSA-446728,27.948639061841344,0.03396739072809378,Other Types
Nerve Sheath Tumor,Drug ADME R-HSA-9748784,62.79918631397846,0.015553244250279208,Nerve Sheath Tumor
Nerve Sheath Tumor,Post-translational Modification: Synthesis Of GPI-anchored Proteins R-HSA-163125,91.05994669330131,0.010804126152966269,Other Types
Nerve Sheath Tumor,EGR2 And SOX10-mediated Initiation Of Schwann Cell Myelination R-HSA-9619665,28.190721865004015,0.03369027621081558,Other Types
Nerve Sheath Tumor,Unfolded Protein Response (UPR) R-HSA-381119,72.37255411258916,0.013537451627189107,Other Types
Nerve Sheath Tumor,Interferon Signaling R-HSA-913531,292.6935123392771,0.0033991330586880526,Other Types
Nerve Sheath Tumor,JNK (c-Jun Kinases) Phosphorylation And Activation Mediated By Activated Human TAK1 R-HSA-450321,24.506286021637415,0.03846674516208967,Other Types
Nerve Sheath Tumor,RAB GEFs Exchange GTP For GDP On RABs R-HSA-8876198,34.54486656835167,0.02774861720943873,Nerve Sheath Tumor
Nerve Sheath Tumor,PI3K/AKT Signaling In Cancer R-HSA-2219528,121.80251113358834,0.00811026881671728,Nerve Sheath Tumor
Nerve Sheath Tumor,Late Phase Of HIV Life Cycle R-HSA-162599,694.7103973562162,0.0014363481498438947,Nerve Sheath Tumor
Nerve Sheath Tumor,Cilium Assembly R-HSA-5617833,81.70729021534102,0.012018614324575983,Other Types
Nerve Sheath Tumor,Platelet Degranulation R-HSA-114608,519.2344496526753,0.001920366366206095,Other Types
Nerve Sheath Tumor,N-glycan Trimming In ER And Calnexin/Calreticulin Cycle R-HSA-532668,169.34704806419265,0.005853238914997718,Nerve Sheath Tumor
Nerve Sheath Tumor,G-protein Beta:Gamma Signaling R-HSA-397795,53.88823152249725,0.018055861661524595,Nerve Sheath Tumor
Nerve Sheath Tumor,Prefoldin Mediated Transfer Of Substrate To CCT/TriC R-HSA-389957,34.12073919938228,0.028079145431080824,Other Types
Nerve Sheath Tumor,Cooperation Of Prefoldin And TriC/CCT In Actin And Tubulin Folding R-HSA-389958,38.03850057720129,0.025295901596621668,Other Types
Nerve Sheath Tumor,MHC Class II Antigen Presentation R-HSA-2132295,548.4170670496625,0.0018184575227212804,Other Types
Nerve Sheath Tumor,Recruitment Of NuMA To Mitotic Centrosomes R-HSA-380320,51.10661792177874,0.019010749193307107,Other Types
Nerve Sheath Tumor,Regulation Of PLK1 Activity At G2/M Transition R-HSA-2565942,58.28983290856224,0.016726431311330194,Other Types
Nerve Sheath Tumor,Post NMDA Receptor Activation Events R-HSA-438064,168.47681243554868,0.005883206445806113,Other Types
Nerve Sheath Tumor,Negative Regulation Of FGFR2 Signaling R-HSA-5654727,20.360719378347785,0.04576866572453859,Other Types
Nerve Sheath Tumor,Negative Regulation Of FGFR3 Signaling R-HSA-5654732,20.360719378347785,0.04576866572453859,Other Types
Nerve Sheath Tumor,Negative Regulation Of FGFR4 Signaling R-HSA-5654733,20.360719378347785,0.04576866572453859,Other Types
Nerve Sheath Tumor,Activation Of NMDA Receptors And Postsynaptic Events R-HSA-442755,315.0675164718447,0.0031588916947027346,Other Types
Nerve Sheath Tumor,Rab Regulation Of Trafficking R-HSA-9007101,97.21202747499036,0.010130739021143274,Nerve Sheath Tumor
Nerve Sheath Tumor,AURKA Activation By TPX2 R-HSA-8854518,29.73923497917334,0.032019365416975,Other Types
Nerve Sheath Tumor,Centrosome Maturation R-HSA-380287,54.831816057460095,0.017753368721726996,Other Types
Nerve Sheath Tumor,Mitotic Telophase/Cytokinesis R-HSA-68884,98.04116060092507,0.010046350209673212,Nerve Sheath Tumor
Nerve Sheath Tumor,Cohesin Loading Onto Chromatin R-HSA-2470946,755.7317539905164,0.0013206002403021936,Nerve Sheath Tumor
Nerve Sheath Tumor,SARS-CoV-2 Activates/Modulates Innate And Adaptive Immune Responses R-HSA-9705671,54.32674118011168,0.017914012745858087,Other Types
Nerve Sheath Tumor,EPHA-mediated Growth Cone Collapse R-HSA-3928663,18.673512715761266,0.04960121354365042,Nerve Sheath Tumor
Nerve Sheath Tumor,"Tristetraprolin (TTP, ZFP36) Binds And Destabilizes mRNA R-HSA-450513",198.17413245323337,0.005008191466518562,Other Types
Nerve Sheath Tumor,mRNA Capping R-HSA-72086,440.69424007387875,0.0022614525232669764,Nerve Sheath Tumor
Nerve Sheath Tumor,Glycolysis R-HSA-70171,233.9450026002715,0.004247295582550484,Other Types
Nerve Sheath Tumor,Growth Hormone Receptor Signaling R-HSA-982772,74.07823308953225,0.01323190582085514,Other Types
Nerve Sheath Tumor,G Beta:Gamma Signaling Thru PI3Kgamma R-HSA-392451,29.049246729849802,0.03274295091644955,Nerve Sheath Tumor
Nerve Sheath Tumor,Signaling By FGFR1 R-HSA-5654736,33.68303665558134,0.02842861375707996,Other Types
Nerve Sheath Tumor,NOTCH4 Intracellular Domain Regulates Transcription R-HSA-9013695,264.740642436533,0.003756013824164238,Nerve Sheath Tumor
Nerve Sheath Tumor,Transcriptional Regulation By E2F6 R-HSA-8953750,322.7196552939914,0.0030843360839702253,Nerve Sheath Tumor
Nerve Sheath Tumor,RNA Pol II CTD Phosphorylation And Interaction With CE R-HSA-77075,45.521725066160215,0.021269196502620175,Nerve Sheath Tumor
Nerve Sheath Tumor,Loss Of Nlp From Mitotic Centrosomes R-HSA-380259,62.81762208389706,0.015548785579386173,Other Types
Nerve Sheath Tumor,Transcriptional Regulation By TP53 R-HSA-3700989,828.9772835281599,0.0012041272922609615,Nerve Sheath Tumor
Nerve Sheath Tumor,Diseases Of Glycosylation R-HSA-3781865,211.4815985404747,0.004695267249403957,Other Types
Nerve Sheath Tumor,SARS-CoV-2 Infection R-HSA-9694516,51.515467339386205,0.0188641138329691,Other Types
Nerve Sheath Tumor,PKMTs Methylate Histone Lysines R-HSA-3214841,73.25816352686981,0.013377068008954433,Nerve Sheath Tumor
Nerve Sheath Tumor,Nonsense Mediated Decay (NMD) Independent Of Exon Junction Complex (EJC) R-HSA-975956,27.51474037126842,0.03447566105853161,Nerve Sheath Tumor
Nerve Sheath Tumor,Protein Folding R-HSA-391251,57.63009224364813,0.016913082409535755,Other Types
Nerve Sheath Tumor,HIV Transcription Initiation R-HSA-167161,27.11362727873632,0.03495925082309904,Nerve Sheath Tumor
Nerve Sheath Tumor,Abortive Elongation Of HIV-1 Transcript In Absence Of Tat R-HSA-167242,70.76690343913062,0.013838260120830715,Nerve Sheath Tumor
Nerve Sheath Tumor,Chaperonin-mediated Protein Folding R-HSA-390466,77.5770013457677,0.012646410717856516,Other Types
Nerve Sheath Tumor,RIPK1-mediated Regulated Necrosis R-HSA-5213460,69.40326492139314,0.014104429296226465,Nerve Sheath Tumor
Nerve Sheath Tumor,mRNA 3-End Processing R-HSA-72187,67.70703362675694,0.014450158159760007,Nerve Sheath Tumor
Nerve Sheath Tumor,mRNA Decay By 3 To 5 Exoribonuclease R-HSA-429958,54.84997118608236,0.01774764793530424,Other Types
Nerve Sheath Tumor,Formation Of Tubulin Folding Intermediates By CCT/TriC R-HSA-389960,56.26285091221913,0.01731347358537741,Other Types
Nerve Sheath Tumor,SARS-CoV-2-host Interactions R-HSA-9705683,35.55236714741222,0.026993812698237543,Other Types
Nerve Sheath Tumor,Anchoring Of Basal Body To Plasma Membrane R-HSA-5620912,170.37558465858496,0.00581821140898932,Other Types
Nerve Sheath Tumor,Glucose Metabolism R-HSA-70326,376.2141452659833,0.0026475094120318263,Other Types
Nerve Sheath Tumor,PI3K Events In ERBB2 Signaling R-HSA-1963642,51.04508468774801,0.019033015932887018,Other Types
Nerve Sheath Tumor,Estrogen-dependent Nuclear Events Downstream Of ESR-membrane Signaling R-HSA-9634638,57.99352100119757,0.016809750437807847,Other Types
Nerve Sheath Tumor,PI-3K cascade:FGFR1 R-HSA-5654689,56.90956319259757,0.0171217497058244,Other Types
Nerve Sheath Tumor,MET Activates RAS Signaling R-HSA-8851805,127.08538061059676,0.007777051908327043,Other Types
Nerve Sheath Tumor,Downregulation Of ERBB2:ERBB3 Signaling R-HSA-1358803,31.42139269791984,0.030382503654575108,Nerve Sheath Tumor
Nerve Sheath Tumor,RNA Polymerase II Transcription Termination R-HSA-73856,139.9510092671128,0.007069674119534679,Nerve Sheath Tumor
Nerve Sheath Tumor,Interferon Gamma Signaling R-HSA-877300,292.4743260729016,0.003401667455531465,Other Types
Nerve Sheath Tumor,tRNA Processing In Nucleus R-HSA-6784531,27.8932974994074,0.03403138234708073,Other Types
Nerve Sheath Tumor,RHO GTPases Activate ROCKs R-HSA-5627117,24.931076838208483,0.037848061690556295,Nerve Sheath Tumor
Nerve Sheath Tumor,PTK6 Regulates Cell Cycle R-HSA-8849470,1536.1093125335842,0.000650360333815093,Other Types
Nerve Sheath Tumor,Extra-nuclear Estrogen Signaling R-HSA-9009391,38.36652777217913,0.0250876964421802,Other Types
Nerve Sheath Tumor,Metabolism Of Non-Coding RNA R-HSA-194441,95.4692482433247,0.010312823338428135,Other Types
Nerve Sheath Tumor,Signaling By NOTCH2 R-HSA-1980145,98.73210318945273,0.009977092952655187,Nerve Sheath Tumor
Nerve Sheath Tumor,Post-chaperonin Tubulin Folding Pathway R-HSA-389977,76.6088556024406,0.012803173681526555,Other Types
Nerve Sheath Tumor,Regulation Of Necroptotic Cell Death R-HSA-5675482,111.86695240646888,0.008821085138446084,Nerve Sheath Tumor
Nerve Sheath Tumor,Gap-filling DNA Repair Synthesis And Ligation In TC-NER R-HSA-6782210,24.80203145104377,0.03803389319229279,Nerve Sheath Tumor
Nerve Sheath Tumor,Formation Of Early Elongation Complex R-HSA-113418,155.90370294476855,0.006353155002658206,Nerve Sheath Tumor
Nerve Sheath Tumor,NoRC Negatively Regulates rRNA Expression R-HSA-427413,231.76920748333436,0.004286912169256151,Nerve Sheath Tumor
Nerve Sheath Tumor,Formation Of RNA Pol II Elongation Complex R-HSA-112382,100.3720516007994,0.009816472662483668,Nerve Sheath Tumor
Nerve Sheath Tumor,Gastrin-CREB Signaling Pathway Via PKC And MAPK R-HSA-881907,171.27958181199145,0.005787769529171311,Other Types
Nerve Sheath Tumor,Transcription Of E2F Targets Under Negative Control By P107 (RBL1) And P130 (RBL2) In Complex With HDAC1 R-HSA-1362300,168.84233384605645,0.005870582013991652,Nerve Sheath Tumor
Nerve Sheath Tumor,Negative Epigenetic Regulation Of rRNA Expression R-HSA-5250941,122.58087184327694,0.008059391341245932,Nerve Sheath Tumor
Nerve Sheath Tumor,Intrinsic Pathway For Apoptosis R-HSA-109606,138.26448395455267,0.0071549854162522184,Nerve Sheath Tumor
Nerve Sheath Tumor,TP53 Regulates Transcription Of DNA Repair Genes R-HSA-6796648,50.490243769070396,0.01923617458753146,Nerve Sheath Tumor
Nerve Sheath Tumor,Selective Autophagy R-HSA-9663891,502.5377588097814,0.001983980302156255,Other Types
Nerve Sheath Tumor,Downregulation Of ERBB2 Signaling R-HSA-8863795,95.80873932612218,0.010276842004819974,Nerve Sheath Tumor
Nerve Sheath Tumor,KSRP (KHSRP) Binds And Destabilizes mRNA R-HSA-450604,93.73949553339995,0.010500136556673957,Other Types
Nerve Sheath Tumor,Dual Incision In TC-NER R-HSA-6782135,25.645191026612697,0.03685167968834766,Nerve Sheath Tumor
Nerve Sheath Tumor,Gene Expression (Transcription) R-HSA-74160,76.27434602955195,0.012858245065731121,Nerve Sheath Tumor
Nerve Sheath Tumor,Metabolism Of Lipids R-HSA-556833,54.78721841051647,0.017767437370154994,Nerve Sheath Tumor
Nerve Sheath Tumor,NOTCH3 Intracellular Domain Regulates Transcription R-HSA-9013508,23.377573171021567,0.040213431136261225,Nerve Sheath Tumor
Nerve Sheath Tumor,SUMOylation Of Intracellular Receptors R-HSA-4090294,147.94958453421165,0.006691294820578175,Nerve Sheath Tumor
Nerve Sheath Tumor,Nephrin Family Interactions R-HSA-373753,36.45945368113961,0.026348531956064375,Nerve Sheath Tumor
Nerve Sheath Tumor,Circadian Clock R-HSA-400253,33.60780950913613,0.028489554315402062,Nerve Sheath Tumor
Nerve Sheath Tumor,Metabolism Of RNA R-HSA-8953854,65.56935200647484,0.014910774748626203,Other Types
Nerve Sheath Tumor,Adherens Junctions Interactions R-HSA-418990,20.84263535970967,0.04478042931752645,Other Types
Nerve Sheath Tumor,RNA Polymerase I Promoter Escape R-HSA-73772,61.990478342361236,0.015751377922576287,Nerve Sheath Tumor
Nerve Sheath Tumor,Metabolism Of Carbohydrates R-HSA-71387,66.93340526203558,0.014613532352712101,Other Types
Nerve Sheath Tumor,Nucleotide Excision Repair R-HSA-5696398,24.964603421277992,0.03780007872904706,Nerve Sheath Tumor
Nerve Sheath Tumor,"TICAM1, RIP1-mediated IKK Complex Recruitment R-HSA-168927",29.81012770652624,0.03194682887015807,Other Types
Nerve Sheath Tumor,DNA Strand Elongation R-HSA-69190,23.895396427736028,0.039392798836834754,Nerve Sheath Tumor
Nerve Sheath Tumor,SUMOylation Of Transcription Cofactors R-HSA-3899300,339.4445470174117,0.0029330346021945813,Nerve Sheath Tumor
Nerve Sheath Tumor,EPH-ephrin Mediated Repulsion Of Cells R-HSA-3928665,21.499914530563533,0.04349944720953454,Nerve Sheath Tumor
Nerve Sheath Tumor,Late SARS-CoV-2 Infection Events R-HSA-9772573,80.38434291161161,0.012212805057576482,Other Types
Nerve Sheath Tumor,Activation Of BH3-only Proteins R-HSA-114452,168.30507930156563,0.005889156556805691,Nerve Sheath Tumor
Nerve Sheath Tumor,Peroxisomal Protein Import R-HSA-9033241,206.33152014029392,0.004811617608335645,Nerve Sheath Tumor
Nerve Sheath Tumor,HIV Elongation Arrest And Recovery R-HSA-167287,59.14625303671193,0.01649019513544626,Nerve Sheath Tumor
Nerve Sheath Tumor,DDX58/IFIH1-mediated Induction Of Interferon-Alpha/Beta R-HSA-168928,202.91894511079397,0.004891943830872443,Nerve Sheath Tumor
Nerve Sheath Tumor,Pausing And Recovery Of Tat-mediated HIV Elongation R-HSA-167238,49.12142915049552,0.019756426663680413,Nerve Sheath Tumor
Nerve Sheath Tumor,Formation Of HIV Elongation Complex In Absence Of HIV Tat R-HSA-167152,62.186797855756566,0.015702817006245158,Nerve Sheath Tumor
Nerve Sheath Tumor,Formation Of HIV-1 Elongation Complex Containing HIV-1 Tat R-HSA-167200,54.086430704895335,0.017991471032545427,Nerve Sheath Tumor
Nerve Sheath Tumor,Global Genome Nucleotide Excision Repair (GG-NER) R-HSA-5696399,18.57998697017699,0.04983253653028857,Nerve Sheath Tumor
Nerve Sheath Tumor,STAT3 Nuclear Events Downstream Of ALK Signaling R-HSA-9701898,123.17728129369767,0.008020836978806664,Nerve Sheath Tumor
Nerve Sheath Tumor,Aggrephagy R-HSA-9646399,99.1626759879701,0.009934414980565603,Other Types
Nerve Sheath Tumor,SHC-related Events Triggered By IGF1R R-HSA-2428933,71.71130963560456,0.013659733350497196,Other Types
Nerve Sheath Tumor,Pre-NOTCH Expression And Processing R-HSA-1912422,20611.713920719987,4.8512570840940136e-05,Nerve Sheath Tumor
Nerve Sheath Tumor,Recognition Of DNA Damage By PCNA-containing Replication Complex R-HSA-110314,26.186966927194455,0.03613008070628384,Nerve Sheath Tumor
Nerve Sheath Tumor,DNA Damage Recognition In GG-NER R-HSA-5696394,70.03396030930277,0.013980062059342558,Nerve Sheath Tumor
Nerve Sheath Tumor,Sensory Perception R-HSA-9709957,313.1748549258354,0.0031778914429062524,Nerve Sheath Tumor
Nerve Sheath Tumor,G0 And Early G1 R-HSA-1538133,69.8135451619089,0.014023275773810615,Nerve Sheath Tumor
Nerve Sheath Tumor,E2F-enabled Inhibition Of Pre-Replication Complex Formation R-HSA-113507,2454.0533068122627,0.0004072402088341409,Other Types
Nerve Sheath Tumor,Pre-NOTCH Transcription And Translation R-HSA-1912408,28013.124685669765,3.569564152790801e-05,Nerve Sheath Tumor
Nerve Sheath Tumor,IKK Complex Recruitment Mediated By RIP1 R-HSA-937041,71.59116894988172,0.013682188112575983,Other Types
Nerve Sheath Tumor,Activation Of HOX Genes During Differentiation R-HSA-5619507,33.12015873301126,0.028891020952670744,Nerve Sheath Tumor
Nerve Sheath Tumor,Butyrate Response Factor 1 Binds And Destabilizes mRNA R-HSA-450385,77.06654689082617,0.012728582370096426,Other Types
Nerve Sheath Tumor,Metabolism Of Steroids R-HSA-8957322,19.906513022017062,0.04674087957634279,Nerve Sheath Tumor
Nerve Sheath Tumor,SIRT1 Negatively Regulates rRNA Expression R-HSA-427359,50.494979547803055,0.01923442219975383,Nerve Sheath Tumor
Nerve Sheath Tumor,Dual Incision In GG-NER R-HSA-5696400,37.29728053544706,0.02577934069859133,Nerve Sheath Tumor
Nerve Sheath Tumor,Positive Epigenetic Regulation Of rRNA Expression R-HSA-5250913,128.98182982779122,0.007664015304576884,Nerve Sheath Tumor
Nerve Sheath Tumor,RNA Polymerase I Promoter Clearance R-HSA-73854,91.1228245051614,0.010796791246602237,Nerve Sheath Tumor
Nerve Sheath Tumor,RNA Polymerase I Transcription R-HSA-73864,91.1228245051614,0.010796791246602237,Nerve Sheath Tumor
Nerve Sheath Tumor,Lagging Strand Synthesis R-HSA-69186,22.383053332957168,0.04188945409400823,Nerve Sheath Tumor
T-Lymphoblastic Leukemia/Lymphoma,Mitochondrial Biogenesis R-HSA-1592230,4.393105383074119,0.045246549459536364,Other Types
T-Lymphoblastic Leukemia/Lymphoma,Cristae Formation R-HSA-8949613,10.090363735152058,0.0036131971039587924,Other Types
T-Lymphoblastic Leukemia/Lymphoma,Golgi-to-ER Retrograde Transport R-HSA-8856688,10.041971750659853,0.0036834002827820698,T-Lymphoblastic Leukemia/Lymphoma
T-Lymphoblastic Leukemia/Lymphoma,Intra-Golgi And Retrograde Golgi-to-ER Traffic R-HSA-6811442,10.255404915701812,0.003384455151079123,T-Lymphoblastic Leukemia/Lymphoma
T-Lymphoblastic Leukemia/Lymphoma,VEGFA-VEGFR2 Pathway R-HSA-4420097,4.997309452725667,0.03354080135507559,T-Lymphoblastic Leukemia/Lymphoma
T-Lymphoblastic Leukemia/Lymphoma,Asparagine N-linked Glycosylation R-HSA-446203,4.636371010945239,0.04006095891506363,T-Lymphoblastic Leukemia/Lymphoma
T-Lymphoblastic Leukemia/Lymphoma,Cytoprotection By HMOX1 R-HSA-9707564,5.185608579885163,0.030612764222913928,Other Types
T-Lymphoblastic Leukemia/Lymphoma,TP53 Regulates Metabolic Genes R-HSA-5628897,22.499962596069913,5.592938590610351e-05,Other Types
T-Lymphoblastic Leukemia/Lymphoma,Signaling By MET R-HSA-6806834,7.109326538638644,0.012593252929762577,T-Lymphoblastic Leukemia/Lymphoma
T-Lymphoblastic Leukemia/Lymphoma,Signaling By VEGF R-HSA-194138,5.01140694840466,0.03331118124395204,T-Lymphoblastic Leukemia/Lymphoma
T-Lymphoblastic Leukemia/Lymphoma,FCGR3A-mediated Phagocytosis R-HSA-9664422,6.781828694137406,0.01457247723480155,T-Lymphoblastic Leukemia/Lymphoma
T-Lymphoblastic Leukemia/Lymphoma,Metabolism Of Nucleotides R-HSA-15869,13.248492064021159,0.0010937250005040068,Other Types
T-Lymphoblastic Leukemia/Lymphoma,Signaling By Non-Receptor Tyrosine Kinases R-HSA-9006927,10.024770572974946,0.003708709028255649,T-Lymphoblastic Leukemia/Lymphoma
T-Lymphoblastic Leukemia/Lymphoma,Fcgamma Receptor (FCGR) Dependent Phagocytosis R-HSA-2029480,5.620436468314939,0.024871837524226517,T-Lymphoblastic Leukemia/Lymphoma
T-Lymphoblastic Leukemia/Lymphoma,COPI-dependent Golgi-to-ER Retrograde Traffic R-HSA-6811434,7.664942646973775,0.00987373324964522,T-Lymphoblastic Leukemia/Lymphoma
T-Lymphoblastic Leukemia/Lymphoma,Regulation Of Actin Dynamics For Phagocytic Cup Formation R-HSA-2029482,6.847425540636575,0.01415033215149462,T-Lymphoblastic Leukemia/Lymphoma
T-Lymphoblastic Leukemia/Lymphoma,RAC3 GTPase Cycle R-HSA-9013423,4.942970345320609,0.03444241162700446,T-Lymphoblastic Leukemia/Lymphoma
T-Lymphoblastic Leukemia/Lymphoma,Mitochondrial Translation R-HSA-5368287,6.643124222851128,0.015511173321361961,Other Types
T-Lymphoblastic Leukemia/Lymphoma,Processing Of Capped Intron-Containing Pre-mRNA R-HSA-72203,4.563990863492388,0.041531235843958306,Other Types
T-Lymphoblastic Leukemia/Lymphoma,RHO GTPases Activate WASPs And WAVEs R-HSA-5663213,8.496152063723558,0.006927433479797144,T-Lymphoblastic Leukemia/Lymphoma
